ID,title,subtitle,author,publisher,first_published_year,language,cover_image,pages,rating,isbn_10,isbn_13
OL30778162W,Disney Livre de Coloriage,Superbes Pages à Colorier Pour Enfants et Adultes,it's fantasy,Independently Published,           2021         ,French,/images/icons/avatar_book.png,,,,9798731171236
OL28002975W,Seal's Fantasy,,Tawny Weber,Harlequin Enterprises ULC,           2014         ,English,/images/icons/avatar_book.png,,,,9781306939027
OL26769924W,The Lost Metal,A Mistborn Novel,Brandon Sanderson,Tor Fantasy,           2022         ,,//covers.openlibrary.org/b/id/14607389-M.jpg,688,4.4 (14 ratings),,
OL28979761W,Fantasy,,Hachette Children's Books,Hodder & Stoughton,           1999         ,English,/images/icons/avatar_book.png,,,,9780340787588
OL7246905W,Fantasy.,,Sada Sutcliffe Coe,Printed by the Rosicrucian Press,           1967         ,English,/images/icons/avatar_book.png,48,,,
OL27471935W,Address Book,"For Contacts, Addresses, Phone, Email, Note, Emergency Contacts, Alphabetical Index with Firebird Currant Russian Fantasy Style",Shamrock Logbook,Independently Published,           2000         ,English,/images/icons/avatar_book.png,,,,9781092449342
OL8906160W,Wings Of War,Watch Your Back!,Fantasy Flight Games,Fantasy Flight Games,           2004         ,English,//covers.openlibrary.org/b/id/2950125-M.jpg,,,1589942035,
OL8130319W,Fantasies,,S. Kumar,Cyberwit.net,           2004         ,,//covers.openlibrary.org/b/id/3324259-M.jpg,240,,8190136666,
OL99529W,Book of Dragons by Edith Nesbit,The Book of Dragons by Edith Nesbit / Dragon Book for Kids / Original Book / Fiction Fantasy Short Stories,Edith Nesbit,Independently Published,           1973         ,English,/images/icons/avatar_book.png,,3.6 (9 ratings),,9798575442318
OL19928180W,Year's Best Fantasy 8,,David G. Hartwell,Tachyon Publications,           2008         ,English,//covers.openlibrary.org/b/id/3034322-M.jpg,384,,1892391767,
OL5692474W,Fantasy (Signature Select),"Visitation, North Carolina 0.5",Lori Foster,Harlequin,           2005         ,English,//covers.openlibrary.org/b/id/222089-M.jpg,240,4.3 (3 ratings),0373836406,
OL99532W,Oswald Bastable and Others,Fairy Tale/ Fantasy,Edith Nesbit,Independently Published,           1905         ,English,//covers.openlibrary.org/b/id/13239561-M.jpg,,,,9781730874949
OL36171172W,Monthly to Do List,Berserk Japanese Fantasy Anime Character Distressed Design,Reggie ROBINSON,Independently Published,           2021         ,English,/images/icons/avatar_book.png,,,,9798459048070
OL16056096W,Fantasy Annual IV,,Terry Carr,Pocket Books,           1981         ,English,//covers.openlibrary.org/b/id/14651177-M.jpg,,,,
OL24631559W,FANTASY #3,Lockdown Fantasy Adventures,Black Hare Press,BlackHarePress,           2020         ,,//covers.openlibrary.org/b/id/11309457-M.jpg,193,,0645073911,
OL2484575W,Shoes,fashion and fantasy,Colin McDowell,Rizzoli,           1989         ,English,//covers.openlibrary.org/b/id/9309260-M.jpg,224,,0847811123,
OL40225435W,Dragon Composition Notebook,"Standard Size Vintage Fantasy Art Cover Composition Notebook / Journal 150 Lined College Ruled Pages, Serpent Medieval Softcover Book.",Abundant Creations,CreateSpace Independent Publishing Platform,           2018         ,English,/images/icons/avatar_book.png,150,,,9781725155039
OL9389267W,The fantasy hunters.,,Celeste Arden,W. H. Allen,           1989         ,English,https://archive.org/download/fantasyhunters0000arde/page/cover_w180_h360.jpg,234,,0352324139,
OL3775422W,Fantasy girl,,Carole Mortimer,Mills and Boon,           1983         ,English,//covers.openlibrary.org/b/id/11339560-M.jpg,186,4.2 (13 ratings),0263102394,
OL21901565W,Strange Adventures of Mr. Middleton Illustrated,"W Somerset Maugham [Fiction,Novel,Fantasy,Shortstory]",Wardon Allan Curtis,Independently Published,           2019         ,English,/images/icons/avatar_book.png,,,,9798529293942
OL25852796W,Fantasy Factory,Box Set,J. D. Grayson,Gray Publishing,           2014         ,English,/images/icons/avatar_book.png,,,,9781939496416
OL17435563W,Fairy Tale Lust Erotic Fantasies For Women,,Kristina Wright,Cleis Press,           2010         ,,//covers.openlibrary.org/b/id/7573426-M.jpg,,3.0 (1 rating),,9781573443975
OL29286300W,Futanari Fantasies,,Gia Maria Marquez,CreateSpace Independent Publishing Platform,           2016         ,,//covers.openlibrary.org/b/id/13210755-M.jpg,172,,1533686149,
OL2010450W,Chainfire,"Chainfire Trilogy, Part 1 (Sword of Truth, Book 9)",Terry Goodkind,Tor Fantasy,           2005         ,English,//covers.openlibrary.org/b/id/525011-M.jpg,768,3.8 (10 ratings),0765344319,
OL29961761W,Tales and Fantasies,,Robert Louis Stevenson,Independently Published,           2019         ,English,/images/icons/avatar_book.png,,,,9781082511417
OL8029189W,Cowboy Fantasy,,Ann Major,Silhouette,           2001         ,English,//covers.openlibrary.org/b/id/220628-M.jpg,192,,0373763751,
OL20419694W,Fabulous Fantasy Cars,,Marty Padgett,KidsBooks,           2004         ,,//covers.openlibrary.org/b/id/9606949-M.jpg,32,5.0 (1 rating),1588652106,
OL6642688W,Le fantasie,romanza,Giovanni Berchet,R. Taylor,           1829         ,Italian,/images/icons/avatar_book.png,80,,,
OL29599209W,Fantasy Tree II,Fantasy Cross Stitch Pattern,Kathleen George,Independently Published,           2019         ,English,/images/icons/avatar_book.png,,,,9781796737929
OL32464166W,New fantasies,,Lina Castañeda,TEOR/éTica,           2017         ,Spanish,/images/icons/avatar_book.png,188,,9968899348,
OL35791327W,Password Book,"So You Can Log into , Password Book with Alphabetical Sort , Password Internet Book Organizer, Internet Password Book , Password and Email Book , Usernames and Passwords Keeper , Fantasy Costco Shirt and More, Design Internet Password Keep",Curry CURRY DAVID,Independently Published,           2021         ,English,/images/icons/avatar_book.png,,,,9798739961167
OL26915122W,Fantasy,Notizbuch,Ayvis Mottobücher,Independently Published,           2021         ,German,/images/icons/avatar_book.png,,,,9798508991401
OL14914304W,Year's Best Fantasy 5 (Year's Best Fantasy),,Kathryn Cramer,Eos,           2005         ,English,//covers.openlibrary.org/b/id/35565-M.jpg,512,,0060776056,
OL39729558W,Fantasy Sports Boss 2014 Fantasy Baseball Draft Guide,Over 600 Players Analyzed and Ranked,Fantasy Boss,CreateSpace Independent Publishing Platform,           2013         ,English,/images/icons/avatar_book.png,184,,,9781492925361
OL27811644W,Glow,TikTok Made Me Buy It! the TikTok Fantasy Sensation,Raven Kennedy,"Penguin Books, Limited",           2022         ,English,/images/icons/avatar_book.png,,,,9780241612880
OL30015264W,Fantasy Owls II,Fantasy Cross Stitch Pattern,Kathleen George,Independently Published,           2019         ,English,/images/icons/avatar_book.png,,,,9781074405045
OL29826154W,Fantasy Fashions,Where Your Fantasy Could Alter Reality,Christy Lynn Rose,Independently Published,           2018         ,English,/images/icons/avatar_book.png,,,,9781717740267
OL5738150W,The Well of Ascension,Book Two of Mistborn,Brandon Sanderson,Tor Fantasy,           2007         ,English,//covers.openlibrary.org/b/id/14658086-M.jpg,792,4.4 (120 ratings),0765356139,
OL8092739W,Fantasy for piano.,,Lawrence Moss,Elkan-Vogel,           1973         ,English,/images/icons/avatar_book.png,20,,,
OL16748661W,Fantasy and passion,,Edgar Fawcett,Roberts,           1878         ,English,//covers.openlibrary.org/b/id/7190709-M.jpg,191,,,
OL30388156W,Mermaid Coloring Books for Adults,An Adult Coloring Book with Beautiful Fantasy Women Coloring Books for Adults,Rimas Press House,Independently Published,           2019         ,English,/images/icons/avatar_book.png,,,,9781710954357
OL1276088W,Walt Disney's world of fantasy,,"Bailey, Adrian",Chartwell Books,           1982         ,English,//covers.openlibrary.org/b/id/8226180-M.jpg,252,,0890097542,
OL16477538W,Mysteries and fantasies.,,"World Book, Inc",World Book,           1986         ,English,//covers.openlibrary.org/b/id/6630156-M.jpg,302,,0716606860,
OL3134830W,"Comedy, Fantasy and Colonialism",,Graeme Harper,Continuum International Publishing Group,           2001         ,English,//covers.openlibrary.org/b/id/1572443-M.jpg,224,,0826449190,
OL8906149W,Hammer and Shadow,,Fantasy Flight Games,Fantasy Flight Games,           2005         ,English,//covers.openlibrary.org/b/id/858665-M.jpg,64,,1589942779,
OL17812529W,Forbidden fantasies,,Jaid Black,Pocket Books,           2008         ,English,//covers.openlibrary.org/b/id/5339767-M.jpg,,,1416578692,
OL21275626W,Fantasy,The Liberation of Imagination,Richard Mathews,Taylor & Francis Group,           2012         ,English,/images/icons/avatar_book.png,,,,9781136785559
OL60136W,Stopping for a spell,three fantasies,Diana Wynne Jones,Greenwillow Books,           1993         ,English,//covers.openlibrary.org/b/id/7069424-M.jpg,148,,0688113672,
OL40198009W,2018 Weekly Planner,"Calendar Schedule Organizer Appointment Journal Notebook and Action Day, Painting and Frescoes Fantasy Birds and Animals in Dark Forest Deer",Creative art Creative art planners,CreateSpace Independent Publishing Platform,           2017         ,English,/images/icons/avatar_book.png,156,,,9781981301874
OL8047046W,My favorite fantasy story,,Martin H. Greenberg,DAW Books,           2000         ,English,//covers.openlibrary.org/b/id/12805743-M.jpg,423,,0886779057,
OL81293W,Rainbow Illustrated,"D. H. Lawrence [Fiction, Novel, Romance, Fantasy]",David Herbert Lawrence,Independently Published,           1915         ,English,/images/icons/avatar_book.png,,3.8 (4 ratings),,9798727008508
OL1901549W,Fantasy city,pleasure and profit in the postmodern metropolis,John Hannigan,Routledge,           1998         ,English,//covers.openlibrary.org/b/id/1206907-M.jpg,239,,0415150973,
OL39817299W,Fantasy,Myths and Media,Linda Sacco,Smashwords,           2011         ,English,/images/icons/avatar_book.png,,,,9781465994493
OL16500819W,Writing science fiction and fantasy,,Gardner R. Dozois,St. Martin's Press,           1991         ,English,//covers.openlibrary.org/b/id/12178941-M.jpg,264,,0312060033,
OL8976499W,Traps & Treachery II,"A Sourcebook of Deadly Machinations (Legends & Lairs, d20 System)",Fantasy Flight Staff,Fantasy Flight Games,           2003         ,English,//covers.openlibrary.org/b/id/858614-M.jpg,176,,,
OL8906152W,Minotaur Lords,,Fantasy Flight Games,Fantasy Flight Games,           2004         ,English,//covers.openlibrary.org/b/id/2950113-M.jpg,,,1589941578,
OL1454049W,Fantasie veneziane,,"Valeri, Diego",Le Tre Venezie,           1934         ,Italian,/images/icons/avatar_book.png,147,,,
OL73382W,Dragonquest :,a Captivating and Breathtaking Epic Fantasy from One of the Most Influential Fantasy and SF Novelists of Her Generation,Anne McCaffrey,Transworld Publishers Limited,           1971         ,English,/images/icons/avatar_book.png,,4.5 (10 ratings),,9781448127924
OL17506230W,Blood Of Martyrs,,Fantasy Flight Games,Fantasy Flight Games,           2011         ,,//covers.openlibrary.org/b/id/7714199-M.jpg,,,,9781589947665
OL803408W,Romantic fantasies,,Gregory J. P. Godek,Casablanca Press,           1997         ,English,//covers.openlibrary.org/b/id/817970-M.jpg,120,,1570711542,
OL516825W,The Highwayman,,R. A. Salvatore,Tor Fantasy,           2004         ,English,//covers.openlibrary.org/b/id/8284335-M.jpg,432,4.0 (6 ratings),0765358700,
OL15836333W,Flesh and fantasy,,Penny Stallings,Bell Pub. Co.,           1978         ,English,//covers.openlibrary.org/b/id/12473376-M.jpg,285,5.0 (1 rating),0517339684,
OL52201W,The Wonderful Visit,Fantasy,H. G. Wells,Independently published,           1895         ,,//covers.openlibrary.org/b/id/11445567-M.jpg,92,,,
OL4365776W,IFGS fantasy rules,,International Fantasy Gaming Society.,The Society,           1989         ,English,/images/icons/avatar_book.png,214,,,
OL15493152W,The Kingdom of Fantasy,,Elisabetta Dami,Scholastic Inc.,           2005         ,English,//covers.openlibrary.org/b/id/10537648-M.jpg,,4.5 (45 ratings),0545980259,
OL8815506W,Lost In Another Realm,,"SFX, Fantasy",Lulu.com,           2006         ,English,//covers.openlibrary.org/b/id/897683-M.jpg,104,,1847283004,
OL19632812W,"Meanwhile, Elsewhere",Science Fiction and Fantasy from Transgender Writers,Cat Fitzpatrick,CreateSpace Independent Publishing Platform,           2017         ,English,/images/icons/avatar_book.png,448,,,9781544661650
OL36804203W,Mon Agenda de Grossesse,,Fantasy FANTASY KIDS,"Lulu Press, Inc.",           2009         ,French,/images/icons/avatar_book.png,,,,9780557139255
OL24707978W,Fantasy Coloring Book,Super Cute Fairies & Mermaids,Amanda Fantasy,CreateSpace Independent Publishing Platform,           2015         ,,//covers.openlibrary.org/b/id/11429065-M.jpg,44,,1519247591,
OL8906163W,Midnight,Hammer And Shadow,Fantasy Flight Games,Fantasy Flight Games,           2003         ,English,//covers.openlibrary.org/b/id/1968010-M.jpg,64,,1589942558,
OL21787708W,Forbidden Fantasies,,Jodie Griffin,Harlequin Enterprises ULC,           2012         ,English,/images/icons/avatar_book.png,,,,9781426896958
OL24751919W,Rogue Trader RPG,Hostile Acquisitions,Fantasy Flight Games,Fantasy Flight Games,           2011         ,,//covers.openlibrary.org/b/id/14841999-M.jpg,144,,1589948009,
OL6583284W,Princess and the Goblin,Children's Fantasy Novel / Illustrations /,George MacDonald,CreateSpace Independent Publishing Platform,           1907         ,English,/images/icons/avatar_book.png,,2.0 (1 rating),,9781718669345
OL12282149W,Scripted fantasy in the classroom,,Eric Hall,Nichols Pub.,           1990         ,English,//covers.openlibrary.org/b/id/9648030-M.jpg,170,,,
OL24361285W,The Keepers of the Empire,Kingdom of Fantasy #14,Elisabetta Dami,Scholastic Paperbacks,           2021         ,,//covers.openlibrary.org/b/id/10888634-M.jpg,320,3.7 (6 ratings),1338756923,
OL4121649W,Fantasy,the literature of the marvelous,Leo P. Kelley,McGraw-Hill,           1973         ,English,//covers.openlibrary.org/b/id/8285231-M.jpg,305,,0070335028,
OL15426W,"Elect Lady, by George MacDonald","George MacDonald  Was a Scottish Author, Poet, and Christian Minister. He Was a Pioneering Figure in the Field of Fantasy Literature and the Mentor of Fellow Writer Lewis Carroll",George MacDonald,CreateSpace Independent Publishing Platform,           1888         ,English,/images/icons/avatar_book.png,,4.0 (1 rating),,9781536942552
OL4194654W,Fantasie.,,Saverio Saluzzi,La moderna,           1973         ,Italian,/images/icons/avatar_book.png,95,,,
OL4450385W,Years Finest Fantasy,,Terry Carr,Putnam Pub Group,           1978         ,,//covers.openlibrary.org/b/id/12138549-M.jpg,,,,
OL25916542W,Fantasies,,Audrey Batts Watson,"Batts Watson, Audrey",           2021         ,English,/images/icons/avatar_book.png,,,,9781737254508
OL2466259W,Fantasy,the golden age of fantastic illustration,Brigid Peppin,Watson-Guptill,           1975         ,English,//covers.openlibrary.org/b/id/9299117-M.jpg,191,,0823016358,
OL37223658W,Suburban fantasies,Melbourne unmasked,Colin Long,Australian Scholarly Publishing,           2006         ,English,/images/icons/avatar_book.png,263,,,
OL31577329W,The Fantasy Benefit,Friends with Fantasy Benefits 2020 Fantasy Baseball Draft Guide,"Mason, Justin, Thompson, Matt, Cohen, Ar...",Independently published,           2020         ,,/images/icons/avatar_book.png,,,,9798609987105
OL109229W,The ghost,a modern fantasy,Arnold Bennett,"Small, Maynard & company",           1907         ,English,//covers.openlibrary.org/b/id/6130404-M.jpg,312,3.0 (1 rating),,
OL5722465W,Fantasy Man,,Paula Detmer Riggs,Silhouette,           1988         ,English,//covers.openlibrary.org/b/id/12954458-M.jpg,252,,0373072260,
OL29200370W,Bend Her,Ein Dunkler Schöne und das Biest Fantasy-Liebesroman,Cassie Alexander,Caskara Press,           2023         ,English,//covers.openlibrary.org/b/id/14714062-M.jpg,,,,9781955825900
OL1246014W,Fantasy and fugue.,,Roy Fuller,Macmillan,           1956         ,English,/images/icons/avatar_book.png,192,,,
OL19688211W,Fantasy,four songs,Duke Ellington,C.F. Peters,           1989         ,,/images/icons/avatar_book.png,46,,,
OL21571770W,Billionaire's Fantasy,,Kate Hewitt,"Harlequin Mills & Boon, Limited",           2015         ,English,/images/icons/avatar_book.png,74,3.0 (1 rating),,9781474035347
OL85892W,Dracula by Bram Stoker (Vampire Literature) (Annotated) Fantasy Fiction Novel,,Bram Stoker,Independently Published,           1897         ,English,/images/icons/avatar_book.png,582,4.0 (144 ratings),,9798646113475
